nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3
0,level_crossing,22.235860999999773,61.27102549999984,Finland,FIN
1,unknown,22.27381299999979,60.46094349999984,Finland,FIN
2,train_station,22.968336499999765,59.826812499999846,Finland,FIN
3,unknown,24.167950499999762,65.85412649999984,Finland,FIN
4,level_crossing,23.068306999999777,61.45349549999983,Finland,FIN
5,train_station,24.85276749999977,60.278211999999826,Finland,FIN
6,train_station,25.657577999999774,60.97639399999983,Finland,FIN
7,train_station,26.016615499999773,60.92781749999983,Finland,FIN
8,unknown,23.651426999999785,60.06455999999983,Finland,FIN
9,train_station,25.06586299999978,60.48716149999984,Finland,FIN
10,unknown,25.107744999999767,60.43409249999982,Finland,FIN
11,train_station,25.09079399999976,60.473648499999825,Finland,FIN
12,train_station,25.101793499999786,60.455895499999826,Finland,FIN
13,unknown,23.631772999999782,60.06328849999983,Finland,FIN
14,unknown,23.07543099999978,59.864359999999834,Finland,FIN
15,train_station,24.933458999999772,60.198833999999835,Finland,FIN
16,unknown,23.018583499999778,59.843833999999845,Finland,FIN
17,train_station,24.942507499999778,60.17143249999984,Finland,FIN
18,train_station,23.443270499999784,59.97953499999983,Finland,FIN
19,train_station,24.96556899999979,60.22787649999984,Finland,FIN
20,train_station,24.948158999999777,60.22093449999983,Finland,FIN
21,train_station,22.303309999999783,61.25420999999983,Finland,FIN
22,unknown,22.836038499999773,62.795728499999825,Finland,FIN
23,train_station,26.90676549999978,60.53895099999983,Finland,FIN
24,unknown,23.68799299999978,61.50942299999983,Finland,FIN
25,train_station,23.501139499999766,61.48186449999983,Finland,FIN
26,train_station,22.133253499999768,61.309702499999844,Finland,FIN
27,unknown,27.404387999999784,66.72030399999983,Finland,FIN
28,train_station,22.223614999999768,60.43462649999984,Finland,FIN
29,train_station,22.252156499999785,60.45383999999984,Finland,FIN
30,level_crossing,22.400860999999765,62.94955249999984,Finland,FIN
31,level_crossing,21.85586749999979,63.04548749999984,Finland,FIN
32,level_crossing,22.52715649999979,62.918972499999825,Finland,FIN
33,unknown,22.795957999999786,62.81409349999984,Finland,FIN
34,level_crossing,22.817479499999763,62.804096499999815,Finland,FIN
35,level_crossing,22.737322999999776,62.84992499999984,Finland,FIN
36,level_crossing,21.73938899999979,63.07152749999983,Finland,FIN
37,train_station,22.171120499999773,63.000822999999826,Finland,FIN
38,level_crossing,25.981091499999764,60.65980299999984,Finland,FIN
39,level_crossing,25.831100499999764,60.75839799999983,Finland,FIN
40,level_crossing,25.749036999999788,60.81342899999984,Finland,FIN
41,level_crossing,25.762360499999772,60.80260099999984,Finland,FIN
42,level_crossing,26.158912999999785,60.56820449999984,Finland,FIN
43,train_station,26.255876499999772,60.40977399999983,Finland,FIN
44,level_crossing,26.229196999999772,60.43779349999983,Finland,FIN
45,unknown,26.922737999999782,60.465422999999845,Finland,FIN
46,train_station,23.993552499999765,66.78477099999984,Finland,FIN
47,level_crossing,25.950449999999762,60.68224599999982,Finland,FIN
48,train_station,23.04948799999977,61.44344649999982,Finland,FIN
49,train_station,23.70967799999977,66.38551999999981,Finland,FIN
50,train_station,22.887652999999773,61.349458999999825,Finland,FIN
51,train_station,23.488146499999772,59.99006349999982,Finland,FIN
52,train_station,23.236899999999764,59.904157999999825,Finland,FIN
53,train_station,24.853703999999766,60.270223499999844,Finland,FIN
54,level_crossing,23.866012999999782,67.16234049999983,Finland,FIN
55,unknown,23.67005999999978,61.51256349999983,Finland,FIN
56,unknown,26.774771499999787,60.869504499999834,Finland,FIN
57,unknown,25.944490999999772,62.45729649999984,Finland,FIN
58,unknown,24.412559999999786,64.64502999999982,Finland,FIN
59,unknown,25.74070199999977,66.49620549999983,Finland,FIN
60,unknown,23.77388449999978,61.48770599999983,Finland,FIN
61,unknown,25.116923999999784,60.40756699999983,Finland,FIN
62,unknown,24.92819149999977,60.20416799999984,Finland,FIN
63,unknown,24.45926899999978,62.24180399999983,Finland,FIN
64,unknown,25.72851149999977,62.22906649999982,Finland,FIN
65,train_station,28.643558499999784,62.382558999999816,Finland,FIN
66,unknown,29.782621999999776,62.61664749999983,Finland,FIN
67,unknown,26.77826799999977,60.86616749999982,Finland,FIN
68,unknown,25.732309999999785,62.60056349999982,Finland,FIN
69,unknown,25.833166499999777,62.26855699999982,Finland,FIN
70,unknown,28.898887499999773,61.86792599999984,Finland,FIN
71,train_station,28.85506849999976,61.87978699999982,Finland,FIN
72,unknown,28.912316999999774,61.86409599999982,Finland,FIN
73,unknown,27.890986999999768,62.30644949999984,Finland,FIN
74,unknown,25.583906499999785,62.26686299999983,Finland,FIN
75,unknown,27.167254999999784,60.54374499999983,Finland,FIN
76,unknown,25.48414349999976,64.98238949999984,Finland,FIN
77,unknown,30.233957999999774,62.92776549999982,Finland,FIN
78,unknown,24.176690999999778,65.85089799999983,Finland,FIN
79,train_station,24.06359249999977,62.553514499999835,Finland,FIN
80,level_crossing,27.557175499999772,62.25424799999982,Finland,FIN
81,level_crossing,24.479694499999766,61.89123899999984,Finland,FIN
82,unknown,27.85852799999978,62.30875899999984,Finland,FIN
83,level_crossing,24.80177649999976,62.23931149999984,Finland,FIN
84,level_crossing,24.276457999999764,62.52557299999984,Finland,FIN
85,level_crossing,29.35812999999976,62.63369749999984,Finland,FIN
86,level_crossing,27.70520399999978,62.209922499999834,Finland,FIN
87,level_crossing,26.344814999999784,62.27832699999982,Finland,FIN
88,train_station,29.137576999999766,63.54093449999982,Finland,FIN
89,level_crossing,29.475807999999773,61.60201299999983,Finland,FIN
