nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3
0,train_station,23.36186699999979,41.38503249999985,Bulgaria,BGR
1,unknown,26.16172199999977,41.76433349999985,Bulgaria,BGR
2,train_station,26.201348499999767,41.758912999999865,Bulgaria,BGR
3,train_station,22.835940499999765,42.99809649999986,Bulgaria,BGR
4,train_station,23.10110949999978,42.25572199999985,Bulgaria,BGR
5,train_station,23.269038499999766,41.51098899999985,Bulgaria,BGR
6,train_station,28.03332249999977,43.701366499999835,Bulgaria,BGR
7,unknown,25.770937499999775,43.48267349999986,Bulgaria,BGR
8,train_station,25.907633999999774,43.75611899999984,Bulgaria,BGR
9,unknown,26.006046999999768,43.88730049999984,Bulgaria,BGR
10,unknown,23.847456999999764,43.690217999999845,Bulgaria,BGR
11,unknown,23.628323499999766,42.003532499999864,Bulgaria,BGR
12,train_station,24.804190999999776,42.14234549999986,Bulgaria,BGR
13,unknown,23.358469999999784,42.72540649999985,Bulgaria,BGR
14,train_station,25.864571499999784,42.14397799999986,Bulgaria,BGR
15,train_station,24.870961499999765,42.10168449999986,Bulgaria,BGR
16,train_station,25.526524499999766,42.22714599999986,Bulgaria,BGR
17,unknown,23.325058999999783,42.73898299999985,Bulgaria,BGR
18,train_station,25.492159999999785,42.13225149999985,Bulgaria,BGR
19,train_station,26.58836299999976,42.58383199999986,Bulgaria,BGR
20,train_station,24.83755999999977,42.188750999999854,Bulgaria,BGR
21,train_station,24.465840499999786,42.06044749999984,Bulgaria,BGR
22,train_station,27.62485799999976,43.17736449999984,Bulgaria,BGR
23,train_station,24.530051499999786,42.13285449999984,Bulgaria,BGR
24,train_station,24.13635549999978,42.15679949999986,Bulgaria,BGR
25,train_station,24.605032999999764,42.13158799999985,Bulgaria,BGR
26,unknown,23.251997999999787,42.74856549999984,Bulgaria,BGR
27,train_station,24.315740499999777,42.17164849999986,Bulgaria,BGR
28,train_station,23.581072999999776,42.62822699999984,Bulgaria,BGR
29,train_station,24.40350449999977,42.14148349999985,Bulgaria,BGR
30,train_station,24.083083499999788,42.09761449999985,Bulgaria,BGR
31,train_station,24.82386699999978,42.09351749999985,Bulgaria,BGR
32,train_station,25.228211499999787,42.10097499999986,Bulgaria,BGR
33,train_station,25.321136499999767,42.10239799999985,Bulgaria,BGR
34,unknown,24.741270999999784,42.17201999999986,Bulgaria,BGR
35,train_station,24.730149499999783,42.132232499999844,Bulgaria,BGR
36,unknown,23.239365499999764,42.75935749999985,Bulgaria,BGR
37,unknown,23.27492449999977,41.457737499999865,Bulgaria,BGR
38,train_station,25.06000949999978,42.138847499999855,Bulgaria,BGR
39,train_station,24.389880499999776,42.69737649999985,Bulgaria,BGR
40,train_station,23.038867499999782,42.15315649999985,Bulgaria,BGR
41,train_station,24.740599999999773,42.16819399999986,Bulgaria,BGR
42,train_station,25.90344749999977,42.17052099999984,Bulgaria,BGR
43,train_station,24.12976349999977,42.20407499999985,Bulgaria,BGR
44,train_station,23.556390999999763,42.72403549999984,Bulgaria,BGR
45,unknown,23.312977999999788,42.71566749999985,Bulgaria,BGR
46,train_station,25.664437499999764,43.17003249999985,Bulgaria,BGR
47,train_station,25.939043999999768,42.30897149999984,Bulgaria,BGR
48,unknown,26.045275999999774,42.44759349999984,Bulgaria,BGR
49,unknown,23.482643499999767,42.75353899999985,Bulgaria,BGR
50,unknown,23.374443999999784,42.78097549999984,Bulgaria,BGR
51,train_station,23.35139399999977,42.81181699999985,Bulgaria,BGR
52,train_station,27.60745149999977,43.07505049999986,Bulgaria,BGR
53,train_station,26.479121499999764,42.46895599999985,Bulgaria,BGR
